"bill_id","sponsor_party","session","num_cosponsors","num_d_cosponsors","num_r_cosponsors","title_word_count","originating_committee","day.of.week.introduced","num_amendments","status","is_sponsor_in_leadership","num_originating_committee_cosponsors","num_originating_committee_cosponsors_r","num_originating_committee_cosponsors_d"
"5204","HB-56-2011-2012","Republican","2011-2012",16,2,14,26,"PAC000012",1,0,"committee:referred",1,1,1,0
"5205","HB-1407-2011-2012","Republican","2011-2012",22,4,18,32,"PAC000017",4,1,"bill:reading:1",1,2,2,0
"5206","HB-1542-2011-2012","Republican","2011-2012",32,5,27,52,"PAC000012",4,0,"committee:referred",1,2,2,0
"5207","HB-2699-2011-2012","Republican","2011-2012",13,1,12,27,"PAC000263",3,0,"committee:referred",1,0,0,0
"5208","HB-2623-2011-2012","Democratic","2011-2012",16,8,8,33,"PAC000001",1,0,"committee:referred",1,1,1,0
"5209","HB-1994-2011-2012","Democratic","2011-2012",22,19,3,27,"PAC000004",1,0,"committee:referred",1,1,0,1
"5210","HB-341-2011-2012","Republican","2011-2012",22,8,14,33,"PAC000263",1,0,"committee:referred",1,1,1,0
"5211","HB-1747-2011-2012","Democratic","2011-2012",1,1,0,28,"PAC000016",2,0,"committee:referred",1,0,0,0
"5212","HB-2566-2011-2012","Democratic","2011-2012",15,14,1,82,"PAC000004",4,0,"committee:referred",1,1,0,1
"5213","HB-416-2011-2012","Democratic","2011-2012",18,17,1,36,"PAC000017",4,0,"committee:referred",1,3,0,3
"5214","HB-444-2011-2012","Republican","2011-2012",31,3,28,27,"PAC000035",5,0,"committee:referred",1,2,2,0
"5215","HB-1623-2011-2012","Democratic","2011-2012",16,8,8,19,"PAC000244",1,0,"committee:referred",1,3,1,2
"5216","HB-328-2011-2012","Democratic","2011-2012",4,2,2,12,"PAC000190",1,0,"committee:referred",1,0,0,0
"5217","HB-98-2011-2012","Republican","2011-2012",35,8,27,26,"PAC000001",3,2,"committee:referred",1,3,3,0
"5218","HB-681-2011-2012","Republican","2011-2012",29,7,22,26,"PAC000015",2,0,"committee:referred",1,3,3,0
"5219","HB-1971-2011-2012","Republican","2011-2012",52,11,41,56,"PAC000017",3,0,"committee:referred",1,8,8,0
"5220","HB-843-2011-2012","Republican","2011-2012",15,2,13,26,"PAC000016",1,0,"committee:referred",1,1,1,0
"5221","HB-943-2011-2012","Republican","2011-2012",17,6,11,40,"PAC000129",5,0,"committee:referred",1,3,2,1
"5222","HB-2153-2011-2012","Democratic","2011-2012",60,36,24,46,"PAC000001",3,0,"committee:referred",1,5,4,1
"5223","HB-1963-2011-2012","Democratic","2011-2012",31,18,13,25,"PAC000004",4,0,"committee:referred",1,3,1,2
"5224","HB-2195-2011-2012","Democratic","2011-2012",25,22,3,32,"PAC000017",1,0,"committee:referred",1,1,0,1
"5225","HB-209-2011-2012","Democratic","2011-2012",21,18,3,29,"PAC000017",1,0,"committee:referred",1,3,0,3
"5226","HB-1434-2011-2012","Republican","2011-2012",38,1,37,17,"PAC000012",2,0,"committee:referred",1,5,5,0
"5227","HB-511-2011-2012","Republican","2011-2012",79,31,48,29,"PAC000035",5,0,"committee:passed",1,3,3,0
"5228","HB-797-2011-2012","Republican","2011-2012",75,41,34,29,"PAC000005",4,0,"governor:signed",1,9,5,4
"5229","HB-585-2011-2012","Democratic","2011-2012",38,17,21,16,"PAC000001",3,0,"bill:reading:1",1,3,3,0
"5230","HB-272-2011-2012","Republican","2011-2012",55,19,36,44,"PAC000263",4,2,"bill:passed",1,2,2,0
"5231","HB-2565-2011-2012","Republican","2011-2012",31,5,26,24,"PAC000015",4,1,"governor:signed",0,7,6,1
"5232","HB-1969-2011-2012","Republican","2011-2012",18,5,13,57,"PAC000190",3,0,"committee:referred",1,0,0,0
"5233","HB-1838-2011-2012","Republican","2011-2012",18,7,11,32,"PAC000005",3,0,"committee:referred",1,2,2,0
"5234","HB-1460-2011-2012","Republican","2011-2012",5,3,2,37,"PAC000007",3,0,"governor:signed",1,1,0,1
"5235","HB-2609-2011-2012","Democratic","2011-2012",30,30,0,22,"PAC000264",1,0,"committee:referred",1,3,0,3
"5236","HB-582-2011-2012","Republican","2011-2012",20,2,18,20,"PAC000004",3,0,"committee:referred",1,1,1,0
"5237","HB-593-2011-2012","Democratic","2011-2012",23,17,6,24,"PAC000099",4,0,"committee:referred",1,1,0,1
"5238","HB-1080-2011-2012","Democratic","2011-2012",14,14,0,28,"PAC000016",4,0,"committee:referred",1,2,0,2
"5239","HB-538-2011-2012","Republican","2011-2012",33,6,27,24,"PAC000016",2,0,"committee:referred",1,3,3,0
"5240","HB-1496-2011-2012","Republican","2011-2012",10,4,6,34,"PAC000017",1,0,"committee:referred",1,2,2,0
"5241","HB-1749-2011-2012","Democratic","2011-2012",4,4,0,25,"PAC000215",2,0,"governor:signed",1,0,0,0
"5242","HB-79-2011-2012","Democratic","2011-2012",24,10,14,26,"PAC000001",5,0,"committee:referred",1,2,2,0
"5243","HB-1889-2011-2012","Democratic","2011-2012",15,12,3,33,"PAC000001",1,0,"committee:referred",1,1,1,0
"5244","HB-2694-2011-2012","Democratic","2011-2012",3,3,0,32,"PAC000004",3,0,"committee:referred",1,0,0,0
"5245","HB-2429-2011-2012","Democratic","2011-2012",23,18,5,21,"PAC000040",1,1,"committee:referred",1,2,1,1
"5246","HB-1328-2011-2012","Democratic","2011-2012",20,9,11,24,"PAC000004",5,0,"committee:referred",1,1,0,1
"5247","HB-90-2011-2012","Democratic","2011-2012",22,14,8,28,"PAC000246",3,0,"committee:passed",1,1,1,0
"5248","HB-1169-2011-2012","Republican","2011-2012",32,11,21,24,"PAC000016",3,0,"committee:referred",1,6,4,2
"5249","HB-1913-2011-2012","Republican","2011-2012",22,2,20,55,"PAC000016",4,1,"governor:signed",1,1,1,0
"5250","HB-1603-2011-2012","Republican","2011-2012",24,6,18,17,"PAC000004",3,0,"committee:referred",1,5,3,2
"5251","HB-2030-2011-2012","Democratic","2011-2012",39,20,19,38,"PAC000008",1,0,"committee:referred",1,9,5,4
"5252","HB-1118-2011-2012","Democratic","2011-2012",2,1,1,23,"PAC000012",4,0,"committee:referred",1,0,0,0
"5253","HB-618-2011-2012","Republican","2011-2012",42,11,31,26,"PAC000004",4,0,"committee:referred",1,0,0,0
"5254","HB-2043-2011-2012","Republican","2011-2012",30,7,23,25,"PAC000007",1,2,"governor:signed",1,3,2,1
"5255","HB-1246-2011-2012","Republican","2011-2012",52,10,42,19,"PAC000004",4,0,"committee:referred",1,5,3,2
"5256","HB-2137-2011-2012","Republican","2011-2012",22,14,8,17,"PAC000246",1,1,"committee:referred",1,1,1,0
"5257","HB-1415-2011-2012","Democratic","2011-2012",7,4,3,16,"PAC000012",4,0,"committee:referred",1,0,0,0
"5258","HB-887-2011-2012","Republican","2011-2012",59,4,55,26,"PAC000004",3,0,"committee:referred",1,5,5,0
"5259","HB-719-2011-2012","Democratic","2011-2012",11,8,3,31,"PAC000040",3,0,"committee:referred",1,1,0,1
"5260","HB-296-2011-2012","Republican","2011-2012",9,3,6,18,"PAC000019",4,0,"committee:referred",1,2,1,1
"5261","HB-1782-2011-2012","Republican","2011-2012",21,9,12,19,"PAC000246",3,0,"committee:referred",1,2,2,0
"5262","HB-26-2011-2012","Republican","2011-2012",7,2,5,34,"PAC000040",4,0,"committee:referred",1,1,1,0
"5263","HB-2706-2011-2012","Democratic","2011-2012",21,20,1,28,"PAC000017",3,0,"committee:referred",1,0,0,0
"5264","HB-2330-2011-2012","Republican","2011-2012",15,4,11,24,"PAC000001",1,0,"committee:referred",1,1,1,0
"5265","HB-1977-2011-2012","Republican","2011-2012",49,2,47,18,"PAC000263",2,0,"committee:referred",1,6,6,0
"5266","HB-2128-2011-2012","Republican","2011-2012",23,7,16,20,"PAC000190",2,0,"committee:referred",1,0,0,0
"5267","HB-2158-2011-2012","Republican","2011-2012",5,1,4,23,"PAC000001",2,0,"committee:referred",1,0,0,0
"5268","HB-1632-2011-2012","Republican","2011-2012",63,16,47,26,"PAC000012",2,0,"committee:referred",1,2,2,0
"5269","HB-1399-2011-2012","Republican","2011-2012",92,29,63,29,"PAC000001",3,0,"governor:signed",0,7,6,1
"5270","HB-1643-2011-2012","Republican","2011-2012",35,8,27,23,"PAC000001",3,0,"committee:referred",1,1,1,0
"5271","HB-601-2011-2012","Democratic","2011-2012",27,17,10,22,"PAC000004",4,1,"committee:referred",1,3,1,2
"5272","HB-2046-2011-2012","Republican","2011-2012",13,8,5,21,"PAC000004",3,0,"committee:referred",1,1,1,0
"5273","HB-1556-2011-2012","Democratic","2011-2012",6,6,0,32,"PAC000010",3,0,"committee:referred",1,1,0,1
"5274","HB-87-2011-2012","Republican","2011-2012",45,18,27,27,"PAC000263",4,0,"bill:reading:1",1,4,2,2
"5275","HB-2080-2011-2012","Republican","2011-2012",20,12,8,57,"PAC000017",4,0,"committee:referred",1,0,0,0
"5276","HB-273-2011-2012","Republican","2011-2012",57,19,38,16,"PAC000017",4,1,"committee:referred",1,6,4,2
"5277","HB-543-2011-2012","Republican","2011-2012",13,4,9,21,"PAC000004",2,0,"committee:referred",1,2,0,2
"5278","HB-1272-2011-2012","Republican","2011-2012",12,4,8,22,"PAC000001",2,0,"committee:referred",1,1,1,0
"5279","HB-357-2011-2012","Republican","2011-2012",36,6,30,40,"PAC000012",2,0,"committee:referred",1,4,4,0
"5280","HB-1170-2011-2012","Republican","2011-2012",27,7,20,23,"PAC000001",3,0,"committee:referred",1,1,1,0
"5281","HB-693-2011-2012","Democratic","2011-2012",10,8,2,21,"PAC000019",2,0,"committee:referred",1,1,0,1
"5282","HB-608-2011-2012","Republican","2011-2012",19,6,13,33,"PAC000010",4,0,"governor:signed",1,2,2,0
"5283","HB-1546-2011-2012","Republican","2011-2012",13,0,13,25,"PAC000004",4,2,"governor:signed",1,2,2,0
"5284","HB-368-2011-2012","Republican","2011-2012",9,0,9,12,"PAC000008",2,0,"committee:referred",1,0,0,0
"5285","HB-2669-2011-2012","Republican","2011-2012",19,5,14,19,"PAC000001",3,0,"committee:referred",1,0,0,0
"5286","HB-246-2011-2012","Republican","2011-2012",13,4,9,33,"PAC000017",3,0,"committee:referred",1,1,0,1
"5287","HB-2123-2011-2012","Republican","2011-2012",55,25,30,22,"PAC000004",2,0,"committee:referred",1,6,4,2
"5288","HB-2156-2011-2012","Republican","2011-2012",8,2,6,25,"PAC000019",4,0,"committee:referred",1,1,1,0
"5289","HB-1892-2011-2012","Republican","2011-2012",13,1,12,28,"PAC000008",1,0,"committee:referred",1,1,1,0
"5290","HB-673-2011-2012","Republican","2011-2012",15,5,10,24,"PAC000016",1,0,"committee:referred",1,2,1,1
"5291","HB-2017-2011-2012","Democratic","2011-2012",13,10,3,25,"PAC000001",4,0,"committee:referred",1,0,0,0
"5292","HB-2426-2011-2012","","2011-2012",12,3,9,22,"PAC000004",4,0,"committee:referred",0,2,2,0
"5293","HB-322-2011-2012","Republican","2011-2012",28,8,20,24,"PAC000016",1,0,"committee:referred",1,1,1,0
"5294","HB-2567-2011-2012","Democratic","2011-2012",38,30,8,32,"PAC000012",4,0,"committee:referred",1,0,0,0
"5295","HB-907-2011-2012","Republican","2011-2012",57,8,49,31,"PAC000004",4,0,"committee:referred",1,3,3,0
"5296","HB-2446-2011-2012","Republican","2011-2012",3,0,3,26,"PAC000012",3,0,"committee:referred",1,1,1,0
"5297","HB-2173-2011-2012","Republican","2011-2012",3,1,2,24,"PAC000012",1,0,"committee:referred",1,1,1,0
"5298","HB-1480-2011-2012","Republican","2011-2012",43,13,30,30,"PAC000263",1,0,"committee:referred",1,5,5,0
"5299","HB-1186-2011-2012","Republican","2011-2012",46,4,42,85,"PAC000012",5,0,"committee:referred",1,3,3,0
"5300","HB-2554-2011-2012","Republican","2011-2012",28,6,22,22,"PAC000010",2,0,"committee:referred",1,3,3,0
"5301","HB-1530-2011-2012","Republican","2011-2012",8,5,3,42,"PAC000016",3,0,"committee:referred",1,1,0,1
"5302","HB-53-2011-2012","Republican","2011-2012",29,0,29,20,"PAC000264",2,0,"committee:referred",1,5,5,0
"5303","HB-2057-2011-2012","Democratic","2011-2012",4,4,0,20,"PAC000004",3,0,"committee:referred",1,0,0,0
"5304","HB-545-2011-2012","Republican","2011-2012",18,7,11,30,"PAC000016",2,0,"committee:referred",1,2,2,0
"5305","HB-1094-2011-2012","Democratic","2011-2012",18,13,5,24,"PAC000017",4,0,"committee:referred",1,2,1,1
"5306","HB-970-2011-2012","Democratic","2011-2012",16,10,6,45,"PAC000190",2,2,"governor:signed",1,0,0,0
"5307","HB-1331-2011-2012","Republican","2011-2012",3,0,3,29,"PAC000012",5,0,"committee:referred",1,0,0,0
"5308","HB-342-2011-2012","Republican","2011-2012",26,9,17,29,"PAC000263",1,0,"committee:referred",1,1,1,0
"5309","HB-2277-2011-2012","Republican","2011-2012",38,18,20,16,"PAC000001",1,0,"committee:referred",1,3,3,0
"5310","HB-1261-2011-2012","Republican","2011-2012",73,6,67,146,"PAC000263",5,2,"governor:signed",1,7,7,0
"5311","HB-1661-2011-2012","Republican","2011-2012",18,2,16,26,"PAC000040",2,0,"committee:referred",1,4,4,0
"5312","HB-2710-2011-2012","Republican","2011-2012",3,0,3,23,"PAC000017",3,0,"committee:referred",1,1,1,0
"5313","HB-2460-2011-2012","Republican","2011-2012",61,11,50,674,"PAC000001",1,1,"governor:signed",1,5,5,0
"5314","HB-2259-2011-2012","Democratic","2011-2012",3,2,1,17,"PAC000004",5,0,"committee:referred",1,0,0,0
"5315","HB-982-2011-2012","Democratic","2011-2012",22,17,5,25,"PAC000012",3,0,"committee:referred",1,1,0,1
"5316","HB-731-2011-2012","Democratic","2011-2012",36,31,5,35,"PAC000016",3,0,"committee:referred",1,3,0,3
"5317","HB-516-2011-2012","Democratic","2011-2012",5,4,1,26,"PAC000229",2,0,"committee:referred",1,0,0,0
"5318","HB-920-2011-2012","Democratic","2011-2012",10,3,7,26,"PAC000012",4,0,"committee:referred",1,2,2,0
"5319","HB-436-2011-2012","Democratic","2011-2012",20,18,2,23,"PAC000004",4,0,"committee:referred",1,4,1,3
"5320","HB-1251-2011-2012","Republican","2011-2012",84,10,74,31,"PAC000263",4,0,"committee:referred",1,7,7,0
"5321","HB-1555-2011-2012","Democratic","2011-2012",11,9,2,16,"PAC000012",3,0,"committee:referred",1,0,0,0
"5322","HB-2199-2011-2012","Republican","2011-2012",17,2,15,30,"PAC000005",2,1,"governor:signed",1,4,4,0
"5323","HB-2352-2011-2012","Republican","2011-2012",16,1,15,46,"PAC000017",2,0,"committee:referred",1,1,1,0
"5324","HB-564-2011-2012","Democratic","2011-2012",7,4,3,27,"PAC000012",3,0,"committee:referred",1,0,0,0
"5325","HB-1046-2011-2012","Republican","2011-2012",14,7,7,39,"PAC000010",1,0,"committee:referred",1,0,0,0
"5326","HB-1577-2011-2012","Democratic","2011-2012",51,30,21,28,"PAC000016",1,0,"committee:referred",1,6,3,3
"5327","HB-1412-2011-2012","Democratic","2011-2012",13,10,3,24,"PAC000040",4,1,"bill:reading:1",1,1,0,1
"5328","HB-1601-2011-2012","Republican","2011-2012",7,2,5,92,"PAC000129",3,1,"committee:passed",1,4,3,1
"5329","HB-114-2011-2012","Democratic","2011-2012",22,20,2,21,"PAC000008",3,0,"committee:referred",1,2,0,2
"5330","HB-2528-2011-2012","Democratic","2011-2012",0,0,0,21,"PAC000004",4,0,"committee:referred",1,0,0,0
"5331","HB-885-2011-2012","Republican","2011-2012",36,6,30,23,"PAC000016",3,0,"committee:referred",1,5,5,0
"5332","HB-476-2011-2012","Democratic","2011-2012",20,19,1,13,"PAC000129",3,0,"committee:referred",1,3,0,3
"5333","HB-1942-2011-2012","Republican","2011-2012",43,1,42,18,"PAC000263",1,0,"committee:referred",1,6,6,0
"5334","HB-171-2011-2012","Republican","2011-2012",7,1,6,25,"PAC000004",1,0,"committee:referred",1,0,0,0
"5335","HB-505-2011-2012","Democratic","2011-2012",6,4,2,23,"PAC000016",5,0,"committee:referred",1,0,0,0
"5336","HB-2684-2011-2012","Democratic","2011-2012",22,21,1,27,"PAC000004",3,0,"committee:referred",1,1,0,1
"5337","HB-1338-2011-2012","Republican","2011-2012",39,15,24,48,"PAC000265",3,0,"committee:passed",1,1,1,0
"5338","HB-1832-2011-2012","Republican","2011-2012",23,11,12,22,"PAC000229",4,1,"committee:referred",1,6,4,2
"5339","HB-515-2011-2012","Democratic","2011-2012",16,13,3,40,"PAC000019",2,0,"committee:referred",1,2,0,2
"5340","HB-1258-2011-2012","Republican","2011-2012",36,12,24,35,"PAC000004",5,0,"committee:referred",1,4,2,2
"5341","HB-1430-2011-2012","Democratic","2011-2012",23,21,2,36,"PAC000244",2,0,"committee:referred",1,2,1,1
"5342","HB-188-2011-2012","Democratic","2011-2012",30,21,9,34,"PAC000004",1,0,"committee:referred",1,2,0,2
"5343","HB-2301-2011-2012","Democratic","2011-2012",28,22,6,29,"PAC000246",3,0,"committee:referred",1,0,0,0
"5344","HB-1392-2011-2012","Republican","2011-2012",33,7,26,39,"PAC000016",2,0,"committee:referred",1,1,1,0
"5345","HB-729-2011-2012","Democratic","2011-2012",26,13,13,30,"PAC000004",3,0,"committee:referred",1,2,1,1
"5346","HB-1155-2011-2012","Democratic","2011-2012",28,22,6,31,"PAC000129",1,0,"committee:referred",1,3,0,3
"5347","HB-1716-2011-2012","Republican","2011-2012",18,5,13,17,"PAC000244",3,0,"committee:passed",1,6,3,3
"5348","HB-156-2011-2012","Republican","2011-2012",19,1,18,56,"PAC000001",5,2,"bill:reading:2",1,1,1,0
"5349","HB-1359-2011-2012","Republican","2011-2012",5,1,4,31,"PAC000017",1,0,"committee:referred",1,1,1,0
"5350","HB-540-2011-2012","Republican","2011-2012",9,4,5,30,"PAC000040",2,0,"committee:referred",1,0,0,0
"5351","HB-2050-2011-2012","Republican","2011-2012",9,6,3,29,"PAC000004",3,0,"committee:referred",1,1,1,0
"5352","HB-1527-2011-2012","Republican","2011-2012",8,3,5,31,"PAC000129",3,0,"committee:referred",1,2,1,1
"5353","HB-539-2011-2012","Republican","2011-2012",4,0,4,25,"PAC000040",2,0,"committee:referred",1,0,0,0
"5354","HB-478-2011-2012","Democratic","2011-2012",27,26,1,10,"PAC000129",2,0,"committee:referred",1,4,0,4
"5355","HB-2234-2011-2012","Democratic","2011-2012",17,9,8,29,"PAC000019",3,0,"bill:reading:1",1,4,2,2
"5356","HB-620-2011-2012","Democratic","2011-2012",33,17,16,16,"PAC000244",1,0,"committee:referred",1,5,3,2
"5357","HB-1742-2011-2012","Republican","2011-2012",0,0,0,62,"PAC000016",2,0,"committee:referred",1,0,0,0
"5358","HB-235-2011-2012","Republican","2011-2012",75,30,45,25,"PAC000004",3,3,"governor:signed",1,7,3,4
"5359","HB-1983-2011-2012","Republican","2011-2012",18,9,9,101,"PAC000129",2,1,"committee:referred",1,6,3,3
"5360","HB-1315-2011-2012","Republican","2011-2012",0,0,0,37,"PAC000017",4,0,"committee:referred",1,0,0,0
"5361","HB-1132-2011-2012","Democratic","2011-2012",18,14,4,27,"PAC000001",1,0,"committee:referred",1,0,0,0
"5362","HB-227-2011-2012","Democratic","2011-2012",26,16,10,19,"PAC000001",3,0,"committee:referred",1,1,1,0
"5363","HB-698-2011-2012","Democratic","2011-2012",12,9,3,65,"PAC000129",2,0,"committee:referred",1,3,0,3
"5364","HB-2282-2011-2012","Republican","2011-2012",9,1,8,76,"PAC000099",2,0,"committee:referred",1,1,1,0
"5365","HB-2663-2011-2012","Democratic","2011-2012",23,18,5,28,"PAC000004",2,0,"committee:referred",1,1,0,1
"5366","HB-2527-2011-2012","Democratic","2011-2012",0,0,0,16,"PAC000012",4,0,"committee:referred",1,0,0,0
"5367","HB-703-2011-2012","Republican","2011-2012",32,9,23,17,"PAC000001",2,0,"committee:referred",1,2,2,0
"5368","HB-2405-2011-2012","Republican","2011-2012",34,0,34,16,"PAC000165",3,0,"committee:referred",1,2,2,0
"5369","HB-2535-2011-2012","Democratic","2011-2012",28,24,4,30,"PAC000017",5,0,"committee:referred",1,2,0,2
"5370","HB-580-2011-2012","Democratic","2011-2012",1,1,0,103,"PAC000001",3,0,"committee:referred",1,0,0,0
"5371","HB-2216-2011-2012","Democratic","2011-2012",8,6,2,21,"PAC000001",3,0,"committee:referred",1,0,0,0
"5372","HB-2698-2011-2012","Democratic","2011-2012",0,0,0,44,"PAC000129",3,0,"committee:referred",1,0,0,0
"5373","HB-1833-2011-2012","Republican","2011-2012",23,11,12,32,"PAC000229",4,1,"committee:referred",1,6,4,2
"5374","HB-2685-2011-2012","Democratic","2011-2012",16,16,0,26,"PAC000264",3,0,"committee:referred",1,2,0,2
"5375","HB-2561-2011-2012","Democratic","2011-2012",9,9,0,31,"PAC000265",2,0,"committee:referred",1,0,0,0
"5376","HB-1974-2011-2012","Democratic","2011-2012",9,6,3,26,"PAC000004",4,0,"committee:referred",1,1,0,1
"5377","HB-319-2011-2012","Democratic","2011-2012",11,10,1,10,"PAC000263",1,0,"committee:referred",1,1,0,1
"5378","HB-1796-2011-2012","Democratic","2011-2012",11,9,2,15,"PAC000141",2,0,"committee:referred",1,1,0,1
"5379","HB-1484-2011-2012","Republican","2011-2012",36,9,27,29,"PAC000007",1,1,"bill:reading:2",0,2,1,1
"5380","HB-1873-2011-2012","Republican","2011-2012",49,13,36,23,"PAC000001",1,0,"committee:referred",1,3,3,0
"5381","HB-1465-2011-2012","Democratic","2011-2012",1,1,0,33,"PAC000008",1,0,"committee:referred",1,0,0,0
"5382","HB-1096-2011-2012","Democratic","2011-2012",20,18,2,27,"PAC000129",4,0,"committee:referred",1,2,0,2
"5383","HB-41-2011-2012","Republican","2011-2012",56,8,48,20,"PAC000012",3,0,"committee:referred",1,6,6,0
"5384","HB-1666-2011-2012","Democratic","2011-2012",41,35,6,22,"PAC000012",5,0,"committee:referred",1,1,0,1
"5385","HB-2445-2011-2012","Republican","2011-2012",5,0,5,37,"PAC000264",3,0,"committee:referred",1,0,0,0
"5386","HB-1824-2011-2012","Republican","2011-2012",21,1,20,22,"PAC000004",3,0,"committee:referred",1,1,1,0
"5387","HB-2218-2011-2012","Republican","2011-2012",6,0,6,21,"PAC000001",3,0,"committee:referred",1,3,3,0
"5388","HB-2221-2011-2012","Republican","2011-2012",3,1,2,31,"PAC000012",3,0,"committee:referred",1,1,1,0
"5389","HB-2502-2011-2012","Republican","2011-2012",14,2,12,40,"PAC000099",5,0,"committee:referred",1,3,3,0
"5390","HB-2051-2011-2012","Democratic","2011-2012",40,29,11,19,"PAC000012",2,0,"committee:referred",1,1,1,0
"5391","HB-621-2011-2012","Democratic","2011-2012",13,10,3,33,"PAC000017",1,0,"committee:referred",1,2,0,2
"5392","HB-2363-2011-2012","Republican","2011-2012",32,21,11,17,"PAC000001",4,0,"bill:reading:1",1,2,1,1
"5393","HB-916-2011-2012","Republican","2011-2012",30,0,30,88,"PAC000264",4,1,"bill:reading:1",1,6,6,0
"5394","HB-787-2011-2012","Republican","2011-2012",23,9,14,20,"PAC000005",3,0,"committee:referred",1,4,4,0
"5395","HB-2687-2011-2012","Democratic","2011-2012",5,4,1,31,"PAC000005",3,0,"committee:referred",1,1,0,1
